CommentId,WorkerId,GSRightCount,Weight,FormalityRating,RespectRating,StereotypeRating,ToxicityRating,formalityCoded,respectCoded,stereotypeCoded,toxicityCoded,Platform,Comment,TOXICITY_SCORE,SEVERE_TOXICITY_SCORE,IDENTITY_ATTACK_SCORE,INSULT_SCORE,PROFANITY_SCORE,THREAT_SCORE
tw75,A314XJY8V1YL12,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,"You of all should know better... Mind you the President is not the Victim here, the children are, and what do paedophiles care about children been out of school. #OpenSchools",0.41100790000000004,0.20607854,0.30395436,0.45732144,0.14767438,0.14443749
yt88,A314XJY8V1YL12,3,1.0,Informal,Slightly Disrespectful,Heavily present,Not_Toxic,3,2,4,2,2,I think the NBA needs to be more DIVERSE  ! EACH RACE REPRESENTED . REGARDLESS OF TALENT  . THE NUMBERS DONT LIE . MOST PLAYERS ARE BLACK  .,0.60515344,0.35427305,0.8008965,0.6356477,0.21717298,0.24896097
nw100,A314XJY8V1YL12,3,1.0,Informal,Disrespectful,Heavily present,Very_Toxic,3,1,4,7,1,Another fool who thinks a gun represents his male appendage.,0.9192492,0.5516808000000001,0.3124619,0.9615530999999999,0.5603011999999999,0.33050343
nw99,A314XJY8V1YL12,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,1,"We can judge that now. Trump is a psychopath. He has no feelings. He doesn’t care about you, the United States or anyone else but himself. And he’s a degenerate LIAR. And lazy as all get out!",0.9111798000000001,0.57872945,0.4928205,0.9570482,0.41892929999999995,0.15786299
nw89,A314XJY8V1YL12,3,1.0,Informal,Disrespectful,Heavily present,Very_Toxic,3,1,4,7,1,That's one of the reasons I moved to Europe -- to get away from crazy people with guns.,0.69542736,0.39448872,0.4714399,0.7291745,0.30807436,0.67379016
tw62,A314XJY8V1YL12,3,1.0,Informal,Respectful,Possibly present,Not_Toxic,3,4,2,2,3,Are stores really out of basic foods? Upstate not case but obviously pretty different than there,0.06554208,0.014368632,0.033764664,0.047298513,0.02587368,0.014126008
tw100,A314XJY8V1YL12,3,1.0,Informal,Disrespectful,Possibly present,Very_Toxic,3,1,2,7,3,Is your job being an asshole? Have some empathy,0.97217757,0.80814576,0.41726556,0.97325146,0.9722023999999999,0.19917978
yt70,A314XJY8V1YL12,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,2,"Let them go back but sign a waiver:  sign a DNR, reject intubation & hospitalization",0.24724405,0.18777004,0.30930072,0.20203254,0.123255506,0.44288903
yt93,A314XJY8V1YL12,3,1.0,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,"With a little luck, he has done his countrymen & the world a favor. DIE...:~)",0.7093121,0.5687205,0.17649172,0.5665539,0.42334348,0.9142726999999999
nw74,A314XJY8V1YL12,3,1.0,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,1,"He didn't just have the pushers murdered. He also had the users murdered too, and any innocents who opposed him.",0.36207290000000003,0.21386586,0.112505354,0.29105246,0.12090883,0.69805473
tw99,A314XJY8V1YL12,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,3,Sorry if you're confused - I choose not to converse with assholes who don't base their shitty opinions on reality. Have a nice day!,0.94992846,0.7638228,0.5151505999999999,0.9424889999999999,0.9750863999999999,0.25714538
yt84,A314XJY8V1YL12,3,1.0,Formal,Partially Respectful,Heavily present,Toxic,2,3,4,6,2,"Where was the Nat'l Guard when BLM and ANTIFA were burning down cities, assaulting and killing
our citizens all across America?",0.48842332,0.28435433,0.37319008,0.2935315,0.08388816,0.8543824000000001
nw49,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,1,You can vote the Marxist in but your going to have to shoot your way out.,0.6364068,0.3921877,0.25789464,0.33597517,0.12875244,0.9533248
yt56,AVQGY7FCU80XP,2,0.75,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,Don’t do it!!! He’s an Illuminati evil he will have you sell your soul and destroy your life!!!,0.84087884,0.70405525,0.2963599,0.79941565,0.36183882,0.92843693
yt36,AVQGY7FCU80XP,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,Just remember when one of your family members is dying or hospitalized due to coronavirus Don’t blame the  Governor. SMH,0.1257329,0.04823912,0.07186165,0.10161753,0.020951547,0.24951153
yt58,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,"There will never be enough money, its alot of cash ins by big businesses... 
THE FACT THE GOV IS TRYING COVER UP THE UNEMPLOYMENT RATE IS STUPID.  IT SHOULD ALL GO TO UNEMPLOYMENT EXTENSIONS",0.9298142,0.6221482,0.25171715,0.96046406,0.6222302,0.21539691
nw48,AVQGY7FCU80XP,2,0.75,Informal,Disrespectful,Present,Very_Toxic,3,1,3,7,1,Have you been to Michigan? The poor actor would have been killed in the street. *except maybe Ann Arbor*,0.604329,0.51288164,0.24108928,0.44487327,0.3288621,0.8763936
tw42,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,3,"Do we have an EXTRADITION agreement with Iran?!! 

The president of the USA is on a ""Most Wanted"" list - embarrassing!!!",0.34229878,0.08350449,0.21718103,0.43156245,0.042396907000000005,0.052995164000000004
nw37,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,1,So they really don't believe in what they are protesting about - they want to hide behind masks - must be ashmamed.,0.15461141,0.09777202,0.12810867,0.1412707,0.08972791,0.3081468
tw51,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,It's a German method perfected by a genocidal maniac back in the 40s.,0.73175365,0.6614924,0.7447729999999999,0.7912866,0.5594222,0.55801946
yt34,AVQGY7FCU80XP,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,"Sooo business will re-open

BUT IF FOLKS AIN'T GOT NO MONEY THEN WHAT?",0.09219666,0.02868671,0.06497673,0.07524761599999999,0.034715958,0.07416885
nw58,AVQGY7FCU80XP,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,1,Why does this crackpot get primo media space? Most of the black people I know (like most of the white people and most of the Asians I know) think he's a complete idiot. Does he really rank headlines?,0.8798804,0.6403326,0.8802018,0.9091764000000001,0.7766474,0.19092116
nw49,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Heavily present,Very_Toxic,3,1,4,7,1,You can vote the Marxist in but your going to have to shoot your way out.,0.6364068,0.3921877,0.25789464,0.33597517,0.12875244,0.9533248
yt56,A20NITCOBY4775,3,1.0,Very informal,Disrespectful,Possibly present,Very_Toxic,4,1,2,7,2,Don’t do it!!! He’s an Illuminati evil he will have you sell your soul and destroy your life!!!,0.84087884,0.70405525,0.2963599,0.79941565,0.36183882,0.92843693
yt36,A20NITCOBY4775,3,1.0,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,Just remember when one of your family members is dying or hospitalized due to coronavirus Don’t blame the  Governor. SMH,0.1257329,0.04823912,0.07186165,0.10161753,0.020951547,0.24951153
yt58,A20NITCOBY4775,3,1.0,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,2,"There will never be enough money, its alot of cash ins by big businesses... 
THE FACT THE GOV IS TRYING COVER UP THE UNEMPLOYMENT RATE IS STUPID.  IT SHOULD ALL GO TO UNEMPLOYMENT EXTENSIONS",0.9298142,0.6221482,0.25171715,0.96046406,0.6222302,0.21539691
nw48,A20NITCOBY4775,3,1.0,Formal,Slightly Disrespectful,Possibly present,Not_Toxic,2,2,2,2,1,Have you been to Michigan? The poor actor would have been killed in the street. *except maybe Ann Arbor*,0.604329,0.51288164,0.24108928,0.44487327,0.3288621,0.8763936
tw42,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Not present,Very_Toxic,3,1,1,7,3,"Do we have an EXTRADITION agreement with Iran?!! 

The president of the USA is on a ""Most Wanted"" list - embarrassing!!!",0.34229878,0.08350449,0.21718103,0.43156245,0.042396907000000005,0.052995164000000004
tw46,A20NITCOBY4775,3,1.0,Formal,Slightly Disrespectful,Not present,Toxic,2,2,1,6,3,Racial justice served by :::checks notes::: forcing the black woman chief to resign. Well done everyone.,0.5154597,0.2598518,0.73883635,0.46352455,0.2318442,0.27165183
nw37,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,1,So they really don't believe in what they are protesting about - they want to hide behind masks - must be ashmamed.,0.15461141,0.09777202,0.12810867,0.1412707,0.08972791,0.3081468
tw51,A20NITCOBY4775,3,1.0,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,3,It's a German method perfected by a genocidal maniac back in the 40s.,0.73175365,0.6614924,0.7447729999999999,0.7912866,0.5594222,0.55801946
yt34,A20NITCOBY4775,3,1.0,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,2,"Sooo business will re-open

BUT IF FOLKS AIN'T GOT NO MONEY THEN WHAT?",0.09219666,0.02868671,0.06497673,0.07524761599999999,0.034715958,0.07416885
nw58,A20NITCOBY4775,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,1,Why does this crackpot get primo media space? Most of the black people I know (like most of the white people and most of the Asians I know) think he's a complete idiot. Does he really rank headlines?,0.8798804,0.6403326,0.8802018,0.9091764000000001,0.7766474,0.19092116
nw33,A3O7X46E3REM7I,2,0.75,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,1,"So know that China isn't going to pay, does the US government just subtract the amount off the debt we owe China and setup a payment plan to us?",0.064004764,0.015224723,0.11815013,0.041411415,0.009150436,0.031953774
yt57,A3O7X46E3REM7I,2,0.75,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,2,"Because the US is stupid, and the big companies still want those bills paid.",0.8785311,0.38339114,0.46941835,0.91992974,0.5998824,0.066901125
tw52,A3O7X46E3REM7I,2,0.75,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,3,WTF? Haven’t enough essential workers died already? What does essential mean in Oklahoma? That their essential to raising their death toll?!!!,0.74459046,0.54558283,0.17913239,0.50270605,0.8061855,0.55368966
tw58,A3O7X46E3REM7I,2,0.75,Informal,Disrespectful,Present,Hard_To_Say_Toxic,3,1,3,5,3,“ThIs iS OrAnGe MaN’s FaUlT”- Every dumb ass libtard in the US right now,0.94992846,0.7958386,0.6350989,0.94423074,0.91366124,0.2599354
yt49,A3O7X46E3REM7I,2,0.75,Very informal,Slightly Disrespectful,Not present,Toxic,4,2,1,6,2,The virus is racist yet not one black NBA player tested positive. A large portion of American people HATE THE NBA CULTURE... report the real news gma,0.649017,0.4381644,0.8008965,0.5506609,0.32277864,0.2743854
nw39,A3O7X46E3REM7I,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say,3,2,1,4,1,"I wonder what would happen if i took a flight to another country, became a citizen....and started ripping down their historical monuments.....my guess i wouldn't be there long, or in prison....or dragged through the streets.",0.23994243,0.15160799,0.15891658,0.12896169999999998,0.07400977,0.60802555
tw60,A3O7X46E3REM7I,2,0.75,Very informal,Disrespectful,Not present,Hard_To_Say,4,1,1,4,3,"Son of a bitch.
My broke ass paid more than the “billionaire.”",0.9545623,0.84265876,0.58523935,0.9424889999999999,0.95599586,0.193655
nw51,A3O7X46E3REM7I,2,0.75,Informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,3,2,1,5,1,"PUT...THEM...BACK...UP !!!    This is America's heritage, the freest most prosperous and BENEVOLENT nation ever to exist in history of mankind. No racist parasites will ""fundamentally transform it"".",0.7444426,0.2906158,0.30652475,0.856408,0.25949243,0.10702161
nw44,A3O7X46E3REM7I,2,0.75,Informal,Partially Respectful,Not present,Not_Toxic,3,3,1,2,1,ROFLMAO What she looks likes is totally IRRELEVANT! What she DID is was matters.,0.40324926,0.25642768,0.2252765,0.38817465,0.3074349,0.23559779
yt52,A3O7X46E3REM7I,2,0.75,Formal,Slightly Disrespectful,Not present,Not_Toxic,2,2,1,2,2,I would own it if I was him. I wouldn’t lie to be politically correct that’s pathetic,0.7448108,0.31898066,0.1955097,0.8342523999999999,0.5664422,0.2549198
tw41,A3O7X46E3REM7I,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,3,SEVEN CASES??? WE SHOULD END DEMOCRACY IMMEDIATELY AND BEG THE GOVERNMENT TO PROTECT US!!!,0.31089434,0.14677544,0.21711089,0.27996350000000003,0.09202495,0.26778555
yt32,A3O7X46E3REM7I,2,0.75,Formal,Respectful,Not present,Not_Toxic,2,4,1,2,2,That's why we have to watch these things in real time.   NEVER depend on the media!,0.05432189,0.014892131000000001,0.022780772,0.03129412,0.020963987,0.060026832
nw33,A2VE5IV9OD2SK1,3,1.0,Informal,Respectful,Not present,Not_Toxic_At_All,3,4,1,1,1,"So know that China isn't going to pay, does the US government just subtract the amount off the debt we owe China and setup a payment plan to us?",0.064004764,0.015224723,0.11815013,0.041411415,0.009150436,0.031953774
yt57,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Heavily present,Toxic,3,1,4,6,2,"Because the US is stupid, and the big companies still want those bills paid.",0.8785311,0.38339114,0.46941835,0.91992974,0.5998824,0.066901125
tw52,A2VE5IV9OD2SK1,3,1.0,Informal,Disrespectful,Not present,Hard_To_Say_Toxic,3,1,1,5,3,WTF? Haven’t enough essential workers died already? What does essential mean in Oklahoma? That their essential to raising their death toll?!!!,0.74459046,0.54558283,0.17913239,0.50270605,0.8061855,0.55368966
tw58,A2VE5IV9OD2SK1,3,1.0,Very informal,Disrespectful,Heavily present,Very_Toxic,4,1,4,7,3,“ThIs iS OrAnGe MaN’s FaUlT”- Every dumb ass libtard in the US right now,0.94992846,0.7958386,0.6350989,0.94423074,0.91366124,0.2599354
yt49,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,2,The virus is racist yet not one black NBA player tested positive. A large portion of American people HATE THE NBA CULTURE... report the real news gma,0.649017,0.4381644,0.8008965,0.5506609,0.32277864,0.2743854
nw39,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Heavily present,Toxic,3,2,4,6,1,"I wonder what would happen if i took a flight to another country, became a citizen....and started ripping down their historical monuments.....my guess i wouldn't be there long, or in prison....or dragged through the streets.",0.23994243,0.15160799,0.15891658,0.12896169999999998,0.07400977,0.60802555
tw60,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Not present,Not_Toxic_Hard_To_Say,3,2,1,3,3,"Son of a bitch.
My broke ass paid more than the “billionaire.”",0.9545623,0.84265876,0.58523935,0.9424889999999999,0.95599586,0.193655
nw51,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Present,Toxic,3,2,3,6,1,"PUT...THEM...BACK...UP !!!    This is America's heritage, the freest most prosperous and BENEVOLENT nation ever to exist in history of mankind. No racist parasites will ""fundamentally transform it"".",0.7444426,0.2906158,0.30652475,0.856408,0.25949243,0.10702161
nw44,A2VE5IV9OD2SK1,3,1.0,Very informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,4,2,1,5,1,ROFLMAO What she looks likes is totally IRRELEVANT! What she DID is was matters.,0.40324926,0.25642768,0.2252765,0.38817465,0.3074349,0.23559779
yt52,A2VE5IV9OD2SK1,3,1.0,Very informal,Slightly Disrespectful,Possibly present,Not_Toxic,4,2,2,2,2,I would own it if I was him. I wouldn’t lie to be politically correct that’s pathetic,0.7448108,0.31898066,0.1955097,0.8342523999999999,0.5664422,0.2549198
tw41,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say,3,2,2,4,3,SEVEN CASES??? WE SHOULD END DEMOCRACY IMMEDIATELY AND BEG THE GOVERNMENT TO PROTECT US!!!,0.31089434,0.14677544,0.21711089,0.27996350000000003,0.09202495,0.26778555
yt32,A2VE5IV9OD2SK1,3,1.0,Informal,Slightly Disrespectful,Present,Hard_To_Say_Toxic,3,2,3,5,2,That's why we have to watch these things in real time.   NEVER depend on the media!,0.05432189,0.014892131000000001,0.022780772,0.03129412,0.020963987,0.060026832
nw33,A2UF2FRGVW4T89,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,1,"So know that China isn't going to pay, does the US government just subtract the amount off the debt we owe China and setup a payment plan to us?",0.064004764,0.015224723,0.11815013,0.041411415,0.009150436,0.031953774
yt57,A2UF2FRGVW4T89,1,0.5,Formal,Disrespectful,Not present,Toxic,2,1,1,6,2,"Because the US is stupid, and the big companies still want those bills paid.",0.8785311,0.38339114,0.46941835,0.91992974,0.5998824,0.066901125
tw52,A2UF2FRGVW4T89,1,0.5,Informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,3,2,1,5,3,WTF? Haven’t enough essential workers died already? What does essential mean in Oklahoma? That their essential to raising their death toll?!!!,0.74459046,0.54558283,0.17913239,0.50270605,0.8061855,0.55368966
tw58,A2UF2FRGVW4T89,1,0.5,Informal,Disrespectful,Present,Toxic,3,1,3,6,3,“ThIs iS OrAnGe MaN’s FaUlT”- Every dumb ass libtard in the US right now,0.94992846,0.7958386,0.6350989,0.94423074,0.91366124,0.2599354
yt49,A2UF2FRGVW4T89,1,0.5,Formal,Slightly Disrespectful,Not present,Hard_To_Say,2,2,1,4,2,The virus is racist yet not one black NBA player tested positive. A large portion of American people HATE THE NBA CULTURE... report the real news gma,0.649017,0.4381644,0.8008965,0.5506609,0.32277864,0.2743854
nw39,A2UF2FRGVW4T89,1,0.5,Formal,Partially Respectful,Not present,Hard_To_Say,2,3,1,4,1,"I wonder what would happen if i took a flight to another country, became a citizen....and started ripping down their historical monuments.....my guess i wouldn't be there long, or in prison....or dragged through the streets.",0.23994243,0.15160799,0.15891658,0.12896169999999998,0.07400977,0.60802555
tw60,A2UF2FRGVW4T89,1,0.5,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,"Son of a bitch.
My broke ass paid more than the “billionaire.”",0.9545623,0.84265876,0.58523935,0.9424889999999999,0.95599586,0.193655
nw51,A2UF2FRGVW4T89,1,0.5,Very formal,Partially Respectful,Possibly present,Hard_To_Say,1,3,2,4,1,"PUT...THEM...BACK...UP !!!    This is America's heritage, the freest most prosperous and BENEVOLENT nation ever to exist in history of mankind. No racist parasites will ""fundamentally transform it"".",0.7444426,0.2906158,0.30652475,0.856408,0.25949243,0.10702161
nw44,A2UF2FRGVW4T89,1,0.5,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,1,ROFLMAO What she looks likes is totally IRRELEVANT! What she DID is was matters.,0.40324926,0.25642768,0.2252765,0.38817465,0.3074349,0.23559779
